"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Regio.s","Jongeren..15.tot.27.jaar...aantal."
"11430","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hardinxveld-Giessendam",500
"11431","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hardinxveld-Giessendam",500
"11432","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hardinxveld-Giessendam",500
"11433","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Harlingen",600
"11434","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Harlingen",500
"11435","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Harlingen",500
"11436","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Harlingen",500
"11437","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hattem",400
"11438","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hattem",400
"11439","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hattem",300
"11440","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hattem",300
"11441","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heemskerk",1200
"11442","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heemskerk",1100
"11443","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heemskerk",1100
"11444","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heemskerk",1000
"11445","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heemstede",1300
"11446","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heemstede",1100
"11447","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heemstede",1100
"11448","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heemstede",1000
"11449","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heerde",500
"11450","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heerde",500
"11451","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heerde",400
"11452","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heerde",400
"11453","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heerenveen",1900
"11454","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heerenveen",1700
"11455","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heerenveen",1600
"11456","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heerenveen",1500
"11457","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heerlen",3100
"11458","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heerlen",2800
"11459","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heerlen",2700
"11460","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heerlen",2700
"11461","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heeze-Leende",500
"11462","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heeze-Leende",400
"11463","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heeze-Leende",400
"11464","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heeze-Leende",400
"11465","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heiloo",900
"11466","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heiloo",800
"11467","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heiloo",700
"11468","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heiloo",700
"11469","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Den Helder",1600
"11470","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Den Helder",1500
"11471","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Den Helder",1400
"11472","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Den Helder",1400
"11473","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hellendoorn",1100
"11474","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hellendoorn",1000
"11475","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hellendoorn",900
"11476","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hellendoorn",800
"11477","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Helmond",3700
"11478","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Helmond",3100
"11479","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Helmond",3000
"11480","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Helmond",3000
"11481","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hendrik-Ido-Ambacht",1000
"11482","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hendrik-Ido-Ambacht",900
"11483","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hendrik-Ido-Ambacht",900
"11484","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hendrik-Ido-Ambacht",800
"11485","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hengelo (O.)",3300
"11486","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hengelo (O.)",2900
"11487","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hengelo (O.)",2800
"11488","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hengelo (O.)",2700
"11489","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","'s-Hertogenbosch",5400
"11490","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","'s-Hertogenbosch",4900
"11491","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","'s-Hertogenbosch",4800
"11492","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","'s-Hertogenbosch",4700
"11493","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heumen",600
"11494","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heumen",500
"11495","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heumen",500
"11496","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heumen",500
"11497","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Heusden",1300
"11498","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Heusden",1200
"11499","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Heusden",1100
"11500","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Heusden",1000
"11501","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hillegom",700
"11502","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hillegom",600
"11503","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hillegom",500
"11504","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hillegom",600
"11505","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hilvarenbeek",400
"11506","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hilvarenbeek",300
"11507","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hilvarenbeek",300
"11508","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hilvarenbeek",300
"11509","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hilversum",3900
"11510","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hilversum",3700
"11511","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hilversum",3700
"11512","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hilversum",3700
"11513","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hoeksche Waard",2900
"11514","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hoeksche Waard",2500
"11515","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hoeksche Waard",2300
"11516","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hoeksche Waard",2100
"11517","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hof van Twente",1000
"11518","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hof van Twente",800
"11519","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hof van Twente",800
"11520","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hof van Twente",700
"11521","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Het Hogeland",1900
"11522","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Het Hogeland",1700
"11523","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Het Hogeland",1600
"11524","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Het Hogeland",1600
"11525","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hollands Kroon",1400
"11526","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hollands Kroon",1300
"11527","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hollands Kroon",1300
"11528","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hollands Kroon",1200
"11529","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hoogeveen",1800
"11530","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hoogeveen",1500
"11531","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hoogeveen",1500
"11532","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hoogeveen",1500
"11533","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hoorn",2600
"11534","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hoorn",2300
"11535","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hoorn",2200
"11536","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hoorn",2100
"11537","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Horst aan de Maas",1000
"11538","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Horst aan de Maas",900
"11539","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Horst aan de Maas",800
"11540","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Horst aan de Maas",800
"11541","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Houten",2100
"11542","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Houten",2000
"11543","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Houten",1800
"11544","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Houten",1800
"11545","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Huizen",1600
